Company name,Name,Review,Overall Company Rating
Google,Gowtheesh Thiyagarajah,Who doesn't love Google Office....its a pride to visit Google office....Awesomeee place....thee atmosphere...the decorations.....polite security guards..... infrastructure pakkaa.....woowww,4.7
Google,viswa nadham,Some one who had not visited a company gives a 1-2 * rating and Google says it is in line with their policy and rating stays. I want to know how they react when they are on receiving end! I hope no double standards here!,4.7
Google,venkat cvv,Dangerously located with no place to cross the main road,4.7
Google,Bunny Alex,A great place for working. Amazing food they serve. They also have client quarters beside if I'm not wrong. Easy cab booking..there will be no issues in booking a car or telling your friend about the location. Everything is nearby to this place.,4.7
Google,Vamsi Maddali,Very nice place. Has 2 blocks. One for regular on rolls employees and other for the contract employees. First block has a latest infrastructure and it's amazing including the ambience. Second one looks OK with infra. Security check here takes long time if someone going there with just an appointment. Else il give 5 star :),4.7
Google,Bhupal Raju Bairam,"Google LLC (/ˈɡuːɡəl/ (￼listen)) is an American multinational technology company focusing on search engine technology, online advertising, cloud computing, computer software, quantum computing, e-commerce, artificial …More",4.7
Google,Pushya Mithra,Excellent place to work for with regards to the facilities offered.this is one of the companies having finest office spaces. Most of the jobs here are through vendors pay is really worst though one does a white collared job they earn a blue …More,4.7
Google,Gaurav Kumar Dubey,Awesome environment.. You know google is known for there office and there outstanding work all over the globe.. You will definitely love it if you will ever get a chance to enter google office here.. Its awesome..No other company stands in …More,4.7
Google,Siddhartha,One of the best workspace to be worked into. Great ambiance and facilities to the employees irrespective of the vendor one has been hired through. Ample amenities inside the office and great experience working here.,4.7
Google,Kamal Dharma Teja Dasari (Theo),One of the Finest places to work. I have been working here for a couple of years now. The culture over here is pretty amazing for me and I still don't understand right from the day 1 how this culture and from where this culture has been …More,4.7
Google,anusha Priyadarshini,I am working in Google building (for vendor company).Pros : we will get yummy and delicious free food.Employee satisfaction …More,4.7
Google,Sukhmandeep Singh Pardal,Awesome infrastructure and wonderful building,4.7
Google,Avinash V,"I had visited the office for a Meetup.All the usual setup of the slide, the chocolates at the reception were there. …More",4.7
Google,Zakaria Ash Shams,"This is one of the most beautiful place in the world..If you get a chance to visit this place , you can realize that how well-decorated this place. Getting a job in Google is very important to a CSE or IIT student.. Because the student …More",4.7
Google,Avigyan,"Awesomely place. Eco friendly environment. Everyone so well behaved. Free food. Well connected with other part of the city . Everyone is very helpful. Gym, basketball court and indoor gaming sections are there.",4.7
Google,Murali,It's a good place to work but Google has shown a long route map,4.7
Google,Akash B Narayan,Only one word! I LOVE GOOGLE! Who doesn't? The office is just purely awesome and all are so happy around. The highlight is foods and drinks! Everything served at best! Just loved the office and it's been amazing to get into!,4.7
Google,aziz sheq,Extremely well maintained and decorated corporate office I have ever seen. I got a chance to visit their office on 2018. It's situated in the High Tech City of Hydrabad. Each and every place of the building is well planned. They prefer …More,4.7
Google,Smriti Phatak,Visited Google office a couple of months back. The office can work towards going zero waste. Single use items like plastic water bottles and tissue papers are to be completely abandoned. The employees do not seem to be environmentally conscious. Sessions should be held in this direction.,4.7
Google,gopal kishore,"Awesome, beautiful,elegent,good work environment, employees being treated as a co partner in the progress of the organization, company really cares their co partners in many respect and in many directions. Any one given opportunity to serve …More",4.7
Google,SKYLIMITS FURNITURE,Search me in google skylimits furniture visakhapatnamGive me your wts app number. I ll send u images n costing,4.7
Google,Fahad Valiboo,"Writing a review on google about Google’ Office. An irony of life time I am going through. Although it’s a nice building and good security checkup’s. When I enter the Google’s premises I see two kind of employees working, …More",4.7
Google,samastham,"Its a best work place for employees with best Work balance .. Awesome cafeteria with snacks , juices , bread and butter etc., some times fruits and chocolates were provided for employees to work with fun and enjoy. And also good quality & delicious food is provided for employees during tiffin , lunch and dinner.",4.7
Google,Shaik qadeer,We are facing very much problem it  is showing 365kmdiference but route is showing 300km,4.7
Google,Pravallika Ramachandrapurapu,"I visited google office back in Nov ,2016 for a small meeting, It is very well maintained with a friendly atmosphere. They had chocolates in sitting area of reception, The interior is very nice with a classy selection of colors, didn't had the chance to explore the place last time but would love to go there if I get another chance.",4.7
Google,nikhil puri,my listing was done on google my business almost 2 months plus by the name Plantzz Nursery Hyderabad and i had advertised on google to my phone number does not show though i had edited it a number of times i have done my change once again …More,4.7
Google,Shashi Gopal,"Office is awesome and all sections are well disciplined. Very good employees. Canteen food ... fantastic , tasty and hygiene. Really I have enjoyed a lot",4.7
Google,Atma Ram,Beautiful place for a Googler. From gaining calories to burning calories while working is one of the best things. …More,4.7
Google,Arun Kumar Muthrak,It truly is one of the best places to work. The people that would work with you are smart and ambitious. The learnings are immense and constant. The best part is the incredible amount of delicious free food!,4.7
Google,Vijay V K (Vijay),"This is the corporate office of the top search engine ""Google"" at Hyderabad which provides excellent facilities to the employees who work here and also they take very good care of employees. My suggestion is try to get a job in this office if possible for a better growth in your life.",4.7
Google,Gowtham S,Wowwwwwww ! Great entrance . Visited google office for an neighbourly app meetup. Office interior was stunning ! Great ambience 😎 Delicious foods were served ! Staffs are very friendly and supportive. Restrooms are well maintained. You can …More,4.7
Google,Sai Charan Reddy,"This is the place which every student and employee likes to work. The way the company treat there employee's is more then awesomeness which gives free transportation, food(which is the best part of world wide dishes) and many more.",4.7
Google,Shivangi YADAV,A very cool workplace. Healthy environment to work and grow.,4.7
Google,Ethan Goodman,Very good company offers lots of innovative products in Internet domain and Google search engine is powerful search engine for Internet and Android operating system is world famous and most widely used.  Company offers free food and chef …More,4.7
Google,Ashwin S.S,"Large area , need for more common food stalls inside at night , well constructed, very fast lifts n nice ventilation",4.7
Google,Rohit Prabhakar,"Located near a busy area. Near a well known junction of the city. Great company. But only the employees and authorized visitors are allowed inside the campus. The building is well located near a supermarket, restaurants, bus stop, banks.",4.7
Google,Uday Mannam,"Good food. That's the first thing that comes to my mind when I think of this office. And inside office, it is good. But, cabs that trasits contract staff everyday (especially during morning & evening times) creates lot of inconvenience to the public.",4.7
Google,Sravana Lakshmi Pinninti,"Google is very good company, and the food they are offering is very nice but the lot of food goes into trash cans, there are so many people in the world are dying because of hunger. so my suggestion is put sone money like 30rs per day then …More",4.7
Google,Shakti Samanta,It was a amazing experience visiting the Google office at Hyderabad. Right from the entrance and the lobby to the work stations as well the conference rooms were all very amazing. The cubicles were names were very interesting connecting to …More,4.7
Google,Parikshith Dasari,They are outsourcing all the projects and the work environment is declining... It's not recommend working at this location. It was so good b4 Google out sources projects to cognizant and other companies... These Indian companis will pay you in pennies and make you work like hell!,4.7
Google,Naresh Edara,"love to work with Google, everyone's dream company to work. Googlers to be happy and healthy both inside and outside of work. Our benefits and perks vary by region, but they’re all based on the philosophy that taking care of our people is …More",4.7
Google,Evan Oder,"The worst customer support in the entire world is provided at this office. They wrongfully suspend business listings and then provide little to no support, causing massive losses for businesses half a world away. Google should really be …More",4.7
Google,Sharath Kumar Akula,"Superbly colourful and soulful, the touch of Google Aesthetics and a sense of social well-being, aptly responsible culture & environment, a place wanted to be always work for organising data and helping every one in a useful way.",4.7
Google,Sowmith Yekkanti,Parking at your own risk even in the parking at basement 2.  Parked my bike and someone broke the cover on silencer.  In spite of other good things this particular experience will never make me like it.  Know what?  I spoke to security …More,4.7
Google,Sunita Deshmukh,"Visited as guest for ""Back to School "" event, I have noticed one unique thing here : The employees were helping as well as appreciating each other to complete every task as a team.Here employees were competing with themselves and not with others.This kind of behavior is almost absent in Corporate offices .",4.7
Google,Shivkumar K,Google may be great company.  But why do its contractors keep removing my reviews on other sites?  While reviews in utter violation of policies continue to be kept live even after repeated complaints? …More,4.7
Google,Mohan Kumar,Truly Google office is the only company in the world. Where one can work with full of freedom. When I visited Google Hyderabad Office. They arranged a lunch. Many food items noone can ignore such a delicious food items. All are mouth watering items 😍😍😍,4.7
Google,Harinath Varma,I am an Ex-Employee of Google and it gives me immense pleasure in writing a review about my Ex-Company. Google India Pvt Ltd located at Madhapur is one of the Worlds Best Company to work for. To my Knowledge Google is one of the top most …More,4.7
Google,Krishna Sumanth,Visited here for an event. Lovely people. Great food. Friendly atmosphere.,4.7
Google,Harsh Rathi,"Dream company for any IT professional, Google Hyderabad offers a lot of perks for it's employees which include parties, gifts, hikes, planned holidays and a great working atmosphere. It also provides commute service to few of it's employees. Overall, the best company to work in!",4.7
Google,TAYYAB MOHAMMED,"I try to make entry into the campus but the security official stop me then I saw the beauty of campus from the outside of campus, really it looks so beautiful and attractive. It was my first visit to the Google office or campus of Hyderabad …More",4.7
Google,Ivo Furano,Best Google food ever tried!,4.7
Google,Rai webstar (Rimmi),Office washrooms are very compact nd stinky.. otherwise everything is super!!,4.7
Google,Dublin Diaries !!!,"Although it's a dream company to work with, the process of getting through to them is pathetic, there is no HR department where you can call and follow up regarding your application status. There is no direct line that can put you through a …More",4.7
Google,Chinmaya A.S.V,"Been here for a workshop on Admob. This is not like an office, it's like a park. The environment is sooo serene and trendy and colorful. And yes, goodies for the visitors everywhere. If you are a visitor, they print out your name and your …More",4.7
Google,Eshan Sharma,Wow awesome experience being here.Enjoyed a lot learned many things,4.7
Google,Sabin Backer,headquarters of Google in india. awesome ! i love google ❤,4.7
Google,Eshan Gupta,"Google, the best place to work in India, has its India HQ in Hyderabad. The office is biggest Google office in India and has some amazing picture points. It has two cafes, one specializing in Indian food and the other in Continental. You will fall in love with this place in no time.",4.7
Google,Achinta Kumbhakar,"""Google"" is one of the toppest search engine companies in all over world. This is a corporate office of Google at hyderabad, Telangana, india. One year back, i visited this place. It was my outstanding experience. Google campus is somuch …More",4.7
Google,Rahul iKumar,"No doubt, it was one of the best working place in corporate world. Open office culture,  world class facilities. It's Google, I don't need to say anything more. You can guess it by the name itself.",4.7
Google,Aniruddha Khandwe,Can't put my feelings in words,4.7
Google,Rohan Agrawal,It's a great work place to work with calm environment. Games and food are all available in plenty. No dress code is what makes work even more fun,4.7
Google,Ashok Peddi,"It was an amazing experience with Google. Attended a workshop on Google Earth Engine.Using JavaScript one can run different image processing algorithms on Google Earth Imagery (30 years of Imagery data)and generate an output and one can use it as a reference in research and development,publications and government projects!",4.7
Google,Himangshu Dey,Best atmosphere here,4.7
Google,Dipanshu Kalra,Best office experience....been here for a competition couple of years back and the days were phenominal... exciting people... great food and entertainment stuff... may i get an opportunity to work with them someday,4.7
Google,Sanjay KV,"Perfect Place, Well cleaned and maintained well,  Google has kept its own style on this building like its other campus, architect wise, design, culture is awesome here. Food is free of cost here..",4.7
Google,Qais Haddad,One of the best companies I have ever seen.It's considered as a landmark in Hyderabad where everybody knows it's location. …More,4.7
Google,Abhilash N,"One of the fantastic office i had experienced as an employee.I cannot forget the wonderful memories that google gave me.Absolutely people will love with google in its ambience,there security,food,work environment and everything thats in there office.Google is just means happiness and liberty.",4.7
Google,Arjun Korrapati,Google Review is the worst in terms of managing customer issues against the reviews. Please try to give the make the google review concept much better. Current concept does not allow a fake customer reviews to delete the review from google …More,4.7
Google,Ashish kumar,It's like heaven. #Dream,4.7
Google,krishna kachawar,"I have one suggestion for Google map ,there show some error in showing when traveling through flyover map can't understand from where we are going ( upper road or down road) . For this when solution is that Google voice instructer if says …More",4.7
Google,Arunkumar Duraiswamy,My best experience ever in my life. The environment motivates you to work for them.  Awesome work culture. Longing to be there always.,4.7
Google,Uma Mahesh,Good place to hang out and work here,4.7
Google,vinit meshram,"Amazing environment,  amazing campus,amazing people ,just loved it",4.7
Google,Saikumar Kumar,GOOGLE:A place where  every individuals wishes to work at and be a part of it. As a employee of Google client I have really enjoyed my 2 years of journey and learned alot in knowledge and technical skills. GOOGLE is the only orginzation …More,4.7
Google,GARAPATI ANUSHA,"Awesomeee place to work and learning the new things what happening with the Google. How they treat and taking care of employees was excellent and the njymnt is also there in work life, but Iam unlucky from  this july,iam leaving this my loving place",4.7
Google,Youth Princess,"Evry thing is gud office, location ,work, facilities. Every thing in google is clean and green. Google take many precautions to safe guard its employees. It not only protects its employess but also encourage them to explore in there intrested field.",4.7
Google,Anchal Ganotra,Good spacious placeCorporate offices …More,4.7
Google,SANDEEP YADAV Konda,Best Place I ever worked.I Love it because1) Free Food to all it's employees …More,4.7
Google,JIMMY ALLAN MUMMERT,Univision good morning India and Bangladesh ready to fly to USA blog no badges working USA everything looking back home now thank you over there with you guys you see my now p my eye is everything you fly to USA now no game it's over. White b La Kaiser Permanente employees offline now  by now,4.7
Google,sachin nelwade,It is just awesome inside ...,4.7
Google,Shabber Ali Khan,Best place to start your career with amazing colleagues and management. You get to work on many futuristic projects and understand the world through the eyes of Google.,4.7
Google,Madhura Bhanu,Good but security shouldn't allow bikers without helmet and most of the employees block the road by standing at the gate for autos and no bus stop at Google just stand and run to catch the bus,4.7
Google,Hema Sai Charan Kothamasu,It's one of the destination for every software engineer wants to visit in their lifetime. I got an opportunity to visit the Google Hyderabad office on behalf of GDG devfest 2018 codelab session. I spent one of the best and beautiful time at …More,4.7
Google,Manish Agarwal,Awesome place to work…. I always heard about Google’s office and at last got chance to visit Google office in Hyderabad in November 2017. I found this place is neat and clean. I found security persons are very helpful.,4.7
Google,Fazeel Usmani,"I visited this Google office on 29th June for a top Neighbours meetup. It was an impeccable experience to traverse all around the campus. There was a slide from first floor to ground, a huge canteen where a wide variety of cuisines are …More",4.7
Google,Teja Pratap,They have a slide in their office! Melody chocolates are everywhere freely available. Food is free. And everything's so colourful!,4.7
Google,BHARATH CHAUHAN,Nice place for Googlers. And other companies who are located in the same location. Basketball court is available for Googlers only.  Can walk along side of building for small walk in the morning n Eve if u r login falls according to. …More,4.7
Google,nagaraj nagaraj,Good Atmosphere for Employees we have enjoyed food is so delicious  number of varity dishes fruits. 👍,4.7
Google,Venkat Mudiyala,"Hyderabad office, the largest campus in India, acts as the technology development centre operating from a leased premise with a total head count of 6,500 employees. The company, in 2015, had also acquired a 7.2 acre-plot of land in the IT …More",4.7
Google,Akkaldevi Vivek,"I love this place, world ruling software development company, many branches over world, office's architecture is so good to see and visit, but never miss an opportunity if you get job over here...",4.7
Google,Prabhu Puli,Best environment for working and gaining experience in market. The food provided was damn good even we can maintain gym diet.,4.7
Google,Suresh Nelli,Provide good service,4.7
Google,Swathi Kolupula,"This place is at kondapur near Jayabheri towers. This office has good, well equipped infrastructure facilities. Good place to work. It is one of the best companies in the world.",4.7
Google,BK Gajendra,All you can expect from this company as it is one of the best corporate to work for. Always the company is giving more importance to his employees... Dream for Engineers,4.7
Google,Nagaraj N,It's Google office in Kondapur.NOTE :Parking is not available outside …More,4.7
Google,Akhil Kalita,Very very effective।।।।,4.7
Google,Penumarthi HariKrishna,Amazing place to visit.,4.7
Google,krishna ved,The staff and dr have been nice and professional. Very good care and experience speaksShalini has been of great help all through …More,4.7
Google,naveen kumar,One of the best place to visit in your life time...a spacious office floors with lot of companies to give support for Google products.... really loved the Google food and a lot of snacks also available,4.7
Google,RAHUL LOKANATHAN. R,Worst Interview process and the HR wasted nearly 2 months to answer the follow up mail,4.7
Google,faizan uddin,"Google is the best place for work...very friendly atmosphere and supportive colleagues....free food(breakfast,lunch,dinner),snacks and juices...Atmosphere and infrastructure is brilliant.Security service is also good.Working in Google was such a wonderful experience.",4.7
Google,Darshan kotaputla,"The infrastructure is good looking and it has mainly 3 blocks with separate parkings and it as it as it's own basketball, volleyball courts.",4.7
Google,Susama lenka,Company environment is good to work. All team mates are supporting. I am very glad to be part of laalsa.,4.7
Google,Mohd touheed Touheed,New products and offer,4.7
Google,TONTI AMRANO,I Love Google.I like everything in Google.Google is Dream of my life. …More,4.7
Google,Saptak Mohanta,"One of the most gorgeous Google offices, spread over 3 connected buildings. Wide spread of food from different cuisines, although not the healthiest choices.",4.7
Google,Vishalya Siriperambudur,"Now a days in omega B building Google facilities serving wrost food to their employees by Adding Soda in rice, curries and pickles smells different. Very often employees were sick and no action on this even after several complaints.",4.7
Google,Cheryl Hung,"Omega A is a fun and Googly place to work at, and the cafe food is pretty great. The contractor's building (Omega B) is distinctly less nice.",4.7
Google,Mustafa Golam,Five star facilities . you can slide from 1sr floor the entrance. Food is exceptionally good. The day I went they didn't have Hyderabadi Biriyani.,4.7
Google,Sai Teja naidu Kanakam,Nice place for work and food provide by Google is top notch and interior in the office is super and excellent.the have good security and always recommend Google,4.7
Google,B Swamy,Its in peacefully residencialcolony surrounds trees and nice walking place is there to walk staff also very good for bday parties  to Friends it's a perfect place .,4.7
Google,Purna Yeluri,"Best place.. Found Great Work Life Balance Options., Awesome Cafeteria. Fun & Work well balanced.. Been there for Google Cloud Conference..",4.7
Google,NITIN SARVANE,Ossum place Hydrabaad for tourism and one of the best food is Chikan biryani I really enjoy this place you make also visit 3-4 days for  vacation,4.7
Google,Naga Venkata Raju Ramanujam,"One of the top most MNC's. I am glad to work here. Superb technology teams, friendly atmosphere and facilities.",4.7
Google,Aaryan Sharma,I loved the campus. Google is a dream company of any engineer thatswhy for me too as well. The campus is just awesome.,4.7
Google,Sampara Venkatagangaraju,Excellent atmosphere.Had break fast.Very good,4.7
Google,MA NI,"Nice building or apartment with extradionary constructure, I don't know the interior design but I saw besides on road looking great in kotgaguda /madhapur city at rs 20",4.7
Google,Dr. Ashok Patnaik,Located near Kondapur area.It has become a land mark for people who travell to Kondapur from Hitech city. You get local auto transport facility to reach here and you need prior appointment to enter in the building.,4.7
Google,Jayant Dubey,Situated in overcrowded part. Traffic in front of the building is a nightmare. Hoping new business spreads out over Hyderabad and ORR instead on cramming Hitec and Gachibowli.,4.7
Google,Vishnu Poreddy,"I went as a visitor accompanied by an employee, floor space decoration and facilities are awesome. It's a dream office for anyone with all the benefits.",4.7
Google,Shiva Pothuganti,Awesome place to Work... Food Drinks Work environment extremely Awesome.Every Person wants to Work in Google client locationFinally Am in to it... …More,4.7
Google,sandeep raj,Excellent place to work here....as i am working with google(under vendor) we get many facilities here as the permanent google employees get....and having good eco friendly environment...and a very good place to really work... Security is tight but friendly too...,4.7
Google,Amjad Hussain,I can visit here to recover my Google account.? Or to ask for help.?,4.7
Google,Joy Basu,"It is located at one of the core location of Cyberabad surrounded by global standard office places, Hotels, supermarket, bud stop, Railway connectivity, Auto stop & so on. More over Google Office itself a landmark of the location.",4.7
Google,Shanmukha Bhargav Gajula,It's a good looking architecture. Just loved it.,4.7
Google,Michael Jarosz,"They are not doing a good job of keeping Google Maps updated even in their own city. So much info, even for basic government services like driver license office or police station, is missing or outdated.",4.7
Google,Nazrul Hasan,"Awesome Environment and the Best place to work, loved all my days I have worked here, Beautiful Interior and a top level facilities.",4.7
Google,murala santhosh,It's nice work environment to work and taste of food for the employees is also good along with can facility and many more,4.7
Google,NEHA CHAUHAN,Good office place,4.7
Google,Naga Raju,I attended for search console event on June 16' 2018. Who are working in Google they are very lucky. Good IT Campus and cafeteria.,4.7
Google,Lucky Rose,Nice environment and good structure of the office ..but didn't liked food,4.7
Google,Nisha Singh,If you work here it's just heaven you can have all kinds of fast food over here and everything is near in terms of enjoyment,4.7
Google,Navakanth Prabhas,"Ilove the company,it is Awesome company with good infrastructure, excellent environment to work , employees r treated very well ,  parities,gym facility,no work pressure from boss, good place to work",4.7
Google,Shalabh Negi,"Great place to work. Awesome environment, food and people. Made many friends out there.",4.7
Google,amer khan,"Infrastructure is good apart from that if I write more about Google on Google maps it looks weird,free food,higher packages,and the culture is awesome of this place",4.7
Google,sai kumar,"DivyaSree Omega Hyderabad is a executive business centre offer fully furnished serviced office space with all facilities, prime location business address, virtual office for rent, meeting rooms, HD Video conference room in Hyderabad.",4.7
Google,G.Venkata Krishna Venki,Well maintained and organised. You will not feel like leaving once you enter ;)Environment is great and interior is awesome!,4.7
Google,Nakul Barar,"It's by far the best place to work in the country !!! The work culture is amazing, there is free food, free snacks, 24x7 cab service etc. Love this place !!!",4.7
Google,Puvvada Neha,As I have not spend even 1day also -so I don't know Much about this and from outside we can see that over all construction was not bad..,4.7
Google,Monica Kolapur,His it's My working place but I love De most cool environment n youngest people u seen n also passonaite people over Der towards work n carrer,4.7
Google,Niyasali V,Poor customer support.,4.7
Google,Abhiroop Roychoudhury,The place is awesome ... A perfect place for a person who wants to go home happily after work.. I love working here..,4.7
Google,mounika vemuganti,Absolutely the best place to work! Nice infrastructure and parking facilities. Positive atmosphere.,4.7
Google,Vicky,Google office client location which is in Divyasree Omega building hi-tech city. Best place to work here. I have worked here for 2 year's.,4.7
